timestamp,test-class,test-method,time,description,result
2021-06-24 15:08:18.221,acme.testing.anonymous.shouts.AnonymousShoutListTest,list,3690,"[1] recordIndex=0, moment=2021/06/24 12:30, author=Beatriz Vergara, text=I'm a fly, info=https://www.spotify.com/es/, ticket=aaa-210624-dp, deadline=2021/10/02 17:00, budget=EUR 20.00, important=true",OK
2021-06-24 15:08:23.012,acme.testing.anonymous.shouts.AnonymousShoutListTest,list,4563,"[2] recordIndex=1, moment=2021/06/24 12:30, author=Beatriz Vergara, text=I'm a moon, info=https://www.netflix.com/, ticket=aad-210624-dd, deadline=2021/09/16 17:00, budget=USD 25.00, important=true",OK
