timestamp,test-class,test-method,time,description,result
2021-06-24 15:01:43.082,acme.testing.anonymous.shouts.AnonymousShoutListTest,list,1041,"[1] recordIndex=0, moment=2021/06/24 17:20, author=Ivan LLamas, text=I'm smart, info=https://www.spotify.com/es/, ticket=aaa-210624-yd, deadline=2021/09/16 17:00, budget=USD 80.00, important=true",Expected value '2021/06/24 17:20' in attribute 0 of record 0, but found '2021/06/24 12:30'
2021-06-24 15:01:45.495,acme.testing.anonymous.shouts.AnonymousShoutListTest,list,1902,"[2] recordIndex=1, moment=2021/06/24 12:30, author=Beatriz Vergara, text=I'm a moon, info=https://www.netflix.com/, ticket=aaa-210624-dd, deadline=2021/10/02 17:00, budget=EUR 20.00, important=true",Expected value 'aaa-210624-dd' in attribute 4 of record 1, but found 'aad-210624-dd'
2021-06-24 15:01:58.185,acme.testing.anonymous.shouts.ShoutCreateTest,createPositive,3905,"[1] recordIndex=0, author=Shout Test, text=Esto es una prueba, info=https://www.test.com/, deadline=2022/09/16 17:00, budget=USD 80.00, important=true",OK
2021-06-24 15:02:01.644,acme.testing.anonymous.shouts.ShoutCreateTest,createPositive,3240,"[2] recordIndex=0, author=Prueba prueba, text=Esto es una prueba2, info=https://www.test2.com/, deadline=2020/09/16 17:00, budget=EUR 80.00, important=false",Expected value 'Prueba prueba' in attribute 1 of record 0, but found 'Shout Test'
2021-06-24 15:02:04.402,acme.testing.anonymous.shouts.ShoutCreateTest,createNegative,2540,"[1] author=Shout Test, text=sex, info=https://www.test.com/, deadline=2020/09/16 17:00, budget=USD 80.00, important=true",OK
2021-06-24 15:02:06.859,acme.testing.anonymous.shouts.ShoutCreateTest,createNegative,2240,"[2] author=Prueba prueba, text=Esto es una prueba2, info=.test2.com/, deadline=2020/09/16 17:00, budget=CCC 80.00, important=false",OK
