timestamp,test-class,test-method,time,description,result
2021-06-24 15:03:11.819,acme.testing.anonymous.shouts.AnonymousShoutListTest,list,1267,"[1] recordIndex=0, moment=2021/06/24 12:30, author=Ivan LLamas, text=I'm smart, info=https://www.spotify.com/es/, ticket=aaa-210624-yd, deadline=2021/09/16 17:00, budget=USD 80.00, important=true",Expected value 'Ivan LLamas' in attribute 1 of record 0, but found 'Beatriz Vergara'
2021-06-24 15:03:14.073,acme.testing.anonymous.shouts.AnonymousShoutListTest,list,2040,"[2] recordIndex=1, moment=2021/06/24 12:30, author=Beatriz Vergara, text=I'm a moon, info=https://www.netflix.com/, ticket=aaa-210624-dd, deadline=2021/10/02 17:00, budget=EUR 20.00, important=true",Expected value 'aaa-210624-dd' in attribute 4 of record 1, but found 'aad-210624-dd'
2021-06-24 15:03:26.797,acme.testing.anonymous.shouts.ShoutCreateTest,createPositive,3955,"[1] recordIndex=0, author=Shout Test, text=Esto es una prueba, info=https://www.test.com/, deadline=2022/09/16 17:00, budget=USD 80.00, important=true",OK
2021-06-24 15:03:30.191,acme.testing.anonymous.shouts.ShoutCreateTest,createPositive,3182,"[2] recordIndex=0, author=Prueba prueba, text=Esto es una prueba2, info=https://www.test2.com/, deadline=2020/09/16 17:00, budget=EUR 80.00, important=false",Expected value 'Prueba prueba' in attribute 1 of record 0, but found 'Shout Test'
2021-06-24 15:03:32.927,acme.testing.anonymous.shouts.ShoutCreateTest,createNegative,2501,"[1] author=Shout Test, text=sex, info=https://www.test.com/, deadline=2020/09/16 17:00, budget=USD 80.00, important=true",OK
2021-06-24 15:03:35.409,acme.testing.anonymous.shouts.ShoutCreateTest,createNegative,2263,"[2] author=Prueba prueba, text=Esto es una prueba2, info=.test2.com/, deadline=2020/09/16 17:00, budget=CCC 80.00, important=false",OK
